24.9	0
25	0
25.1	0
25.2	0
25.3	0
25.4	0
25.5	0
25.6	0
25.7	0
25.8	0
25.9	0
26	0
26.1	0
26.2	0
26.3	0
26.4	0
26.5	0
26.6	0
26.7	0
26.8	0
26.9	0
27	0
27.1	0
27.2	0
27.3	0
27.4	0
27.5	0
27.6	0
27.7	0
27.8	0
27.9	0
28	0
28.1	0
28.2	0
28.3	0
28.4	0
28.5	0
28.6	0
28.7	0
28.8	0
28.9	0
29	0
29.1	0
29.2	0
29.3	0
29.4	0
29.5	0
29.6	0
29.7	0
29.8	0
29.9	0
30	0
30.1	0
30.2	0
30.3	0
30.4	0
30.5	0
30.6	0
30.7	0
30.8	0
30.9	0
31	0
31.1	0
31.2	0
31.3	0
31.4	0
31.5	0
31.6	0
31.7	0
31.8	0
31.9	0
32	0
32.1	0
32.2	0
32.3	0
32.4	0
32.5	0
32.6	0
32.7	0
32.8	0
32.9	0
33	0
33.1	0
33.2	0
33.3	0
33.4	0
33.5	0
33.6	0
33.7	0
33.8	0
33.9	0
34	0
34.1	0
34.2	0
34.3	0
34.4	0
34.5	0
34.6	0
34.7	0
34.8	0
34.9	0
35	0
35.1	0
35.2	0
35.3	0
35.4	0
35.5	0
35.6	0
35.7	0
35.8	0
35.9	0
36	0
36.1	0
36.2	0
36.3	0
36.4	0
36.5	0
36.6	0
36.7	0
36.8	0
36.9	0
37	0
37.1	0
37.2	0
37.3	0
37.4	0
37.5	0
37.6	0
37.7	0
37.8	0
37.9	0
38	0
38.1	0
38.2	0
38.3	0
38.4	0
38.5	0
38.6	0
38.7	0
38.8	0
38.9	0
39	0
39.1	0
39.2	0
39.3	0
39.4	0
39.5	0
39.6	0
39.7	0
39.8	0
39.9	0
40	0
40.1	0
40.2	0
40.3	0
40.4	0
40.5	0
40.6	0
40.7	0
40.8	0
40.9	0
41	0
41.1	0
41.2	0
41.3	0
41.4	0
41.5	0
41.6	0
41.7	0
41.8	0
41.9	0
42	0
42.1	0
42.2	0
42.3	0
42.4	0
42.5	0
42.6	0
42.7	0
42.8	0
42.9	0
43	0
43.1	0
43.2	0
43.3	0
43.4	0
43.5	0
43.6	0
43.7	0
43.8	0
43.9	0
44	0
44.1	0
44.2	0
44.3	0
44.4	0
44.5	0
44.6	0
44.7	0
44.8	0
44.9	0
45	0
45.1	0
45.2	0
45.3	0
45.4	0
45.5	0
45.6	0
45.7	0
45.8	0
45.9	0
46	0
46.1	0
46.2	0
46.3	0
46.4	0
46.5	0
46.6	0
46.7	0
46.8	0
46.9	0
47	0
47.1	0
47.2	0
47.3	0
47.4	0
47.5	0
47.6	0
47.7	0
47.8	0
47.9	0
48	0
48.1	0
48.2	0
48.3	0
48.4	0
48.5	0
48.6	0
48.7	0
48.8	0
48.9	0
49	0
49.1	0
49.2	0
49.3	0
49.4	0
49.5	0
49.6	0
49.7	0
49.8	0
49.9	0
50	0
50.1	0
50.2	0
50.3	0
50.4	0
50.5	0
50.6	0
50.7	0
50.8	0
50.9	0
51	0
51.1	0
51.2	0
51.3	0
51.4	0
51.5	0
51.6	0
51.7	0
51.8	0
51.9	0
52	0
52.1	0
52.2	0
52.3	0
52.4	0
52.5	0
52.6	0
52.7	0
52.8	0
52.9	0
53	0
53.1	0
53.2	0
53.3	0
53.4	0
53.5	0
53.6	0
53.7	0
53.8	0
53.9	0
54	0
54.1	0
54.2	0
54.3	0
54.4	0
54.5	0
54.6	0
54.7	0
54.8	0
54.9	0
55	0
55.1	0
55.2	0
55.3	0
55.4	0
55.5	0
55.6	0
55.7	0
55.8	0
55.9	0
56	0
56.1	0
56.2	0
56.3	0
56.4	0
56.5	0
56.6	0
56.7	0
56.8	0
56.9	0
57	0
57.1	0
57.2	0
57.3	0
57.4	0
57.5	0
57.6	0
57.7	0
57.8	0
57.9	0
58	0
58.1	0
58.2	0
58.3	0
58.4	0
58.5	0
58.6	0
58.7	0
58.8	0
58.9	0
59	0
59.1	0
59.2	0
59.3	0
59.4	0
59.5	0
59.6	0
59.7	0
59.8	0
59.9	0
60	0
60.1	0
60.2	0
60.3	0
60.4	0
60.5	0
60.6	0
60.7	0
60.8	0
60.9	0
61	0
61.1	0
61.2	0
61.3	0
61.4	0
61.5	0
61.6	0
61.7	0
61.8	0
61.9	0
62	0
62.1	0
62.2	0
62.3	0
62.4	0
62.5	0
62.6	0
62.7	0
62.8	0
62.9	0
63	0
63.1	0
63.2	0
63.3	0
63.4	0
63.5	0
63.6	0
63.7	0
63.8	0
63.9	0
64	0
64.1	0
64.2	0
64.3	0
64.4	0
64.5	0
64.6	0
64.7	0
64.8	0
64.9	0
65	0
65.1	0
65.2	0
65.3	0
65.4	0
65.5	0
65.6	0
65.7	0
65.8	0
65.9	0
66	0
66.1	0
66.2	0
66.3	0
66.4	0
66.5	0
66.6	0
66.7	0
66.8	0
66.9	0
67	0
67.1	0
67.2	0
67.3	0
67.4	0
67.5	0
67.6	0
67.7	0
67.8	0
67.9	0
68	0
68.1	0
68.2	0
68.3	0
68.4	0
68.5	0
68.6	0
68.7	0
68.8	0
68.9	0
69	0
69.1	0
69.2	0
69.3	0
69.4	0
69.5	0
69.6	0
69.7	0
69.8	0
69.9	0
70	0
70.1	0
70.2	0
70.3	0
70.4	0
70.5	0
70.6	0
70.7	0
70.8	0
70.9	0
71	0
71.1	0
71.2	0
71.3	0
71.4	0
71.5	0
71.6	0
71.7	0
71.8	0
71.9	0
72	0
72.1	0
72.2	0
72.3	0
72.4	0
72.5	0
72.6	0
72.7	0
72.8	0
72.9	0
73	0
73.1	0
73.2	0
73.3	0
73.4	0
73.5	0
73.6	0
73.7	0
73.8	0
73.9	0
74	0
74.1	0
74.2	0
74.3	0
74.4	0
74.5	0
74.6	0
74.7	0
74.8	0
74.9	0
75	0
75.1	0
75.2	0
75.3	0
75.4	0
75.5	0
75.6	0
75.7	0
75.8	0
75.9	0
76	0
76.1	0
76.2	0
76.3	0
76.4	0
76.5	0
76.6	0
76.7	0
76.8	0
76.9	0
77	0
77.1	0
77.2	0
77.3	0
77.4	0
77.5	0
77.6	0
77.7	0
77.8	0
77.9	0
78	0
78.1	0
78.2	0
78.3	0
78.4	0
78.5	0
78.6	0
78.7	0
78.8	0
78.9	0
79	0
79.1	0
79.2	0
79.3	0
79.4	0
79.5	0
79.6	0
79.7	0
79.8	0
79.9	0
80	0
80.1	0
80.2	0
80.3	0
80.4	0
80.5	0
80.6	0
80.7	0
80.8	0
80.9	0
81	0
81.1	0
81.2	0
81.3	0
81.4	0
81.5	0
81.6	0
81.7	0
81.8	0
81.9	0
82	0
82.1	0
82.2	0
82.3	0
82.4	0
82.5	0
82.6	0
82.7	0
82.8	0
82.9	0
83	0
83.1	0
83.2	0
83.3	0
83.4	0
83.5	0
83.6	0
83.7	0
83.8	0
83.9	0
84	0
84.1	0
84.2	0
84.3	0
84.4	0
84.5	0
84.6	0
84.7	0
84.8	0
84.9	0
85	0
85.1	0
85.2	0
85.3	0
85.4	0
85.5	0
85.6	0
85.7	0
85.8	0
85.9	0
86	0
86.1	0
86.2	0
86.3	0
86.4	0
86.5	0
86.6	0
86.7	0
86.8	0
86.9	0
87	0
87.1	0
87.2	0
87.3	0
87.4	0
87.5	0
87.6	0
87.7	0
87.8	0
87.9	0
88	0
88.1	0
88.2	0
88.3	0
88.4	0
88.5	0
88.6	0
88.7	0
88.8	0
88.9	0
89	0
89.1	0
89.2	0
89.3	0
89.4	0
89.5	0
89.6	0
89.7	0
89.8	0
89.9	0
90	0
90.1	0
90.2	0
90.3	0
90.4	0
90.5	0
90.6	0
90.7	0
90.8	0
90.9	0
91	0
91.1	0
91.2	0
91.3	0
91.4	0
91.5	0
91.6	0
91.7	0
91.8	0
91.9	0
92	0
92.1	0
92.2	0
92.3	0
92.4	0
92.5	0
92.6	0
92.7	0
92.8	0
92.9	0
93	0
93.1	0
93.2	0
93.3	0
93.4	0
93.5	0
93.6	0
93.7	0
93.8	0
93.9	0
94	0
94.1	0
94.2	0
94.3	0
94.4	0
94.5	0
94.6	0
94.7	0
94.8	0
94.9	0
95	0
95.1	0
95.2	0
95.3	0
95.4	0
95.5	0
95.6	0
95.7	0
95.8	0
95.9	0
96	0
96.1	0
96.2	0
96.3	0
96.4	0
96.5	0
96.6	0
96.7	0
96.8	0
96.9	0
97	0
97.1	0
97.2	0
97.3	0
97.4	0
97.5	0
97.6	0
97.7	0
97.8	0
97.9	0
98	0
98.1	0
98.2	0
98.3	0
98.4	0
98.5	0
98.6	0
98.7	0
98.8	0
98.9	0
99	0
99.1	0
99.2	0
99.3	0
99.4	0
99.5	0
99.6	0
99.7	0
99.8	0
99.9	0
100	0
100.1	0
100.2	0
100.3	0
100.4	0
100.5	0
100.6	0
100.7	0
100.8	0
100.9	0
101	0
101.1	0
101.2	0
101.3	0
101.4	0
101.5	0
101.6	0
101.7	0
101.8	0
101.9	0
102	0
102.1	0
102.2	0
102.3	0
102.4	0
102.5	0
102.6	0
102.7	0
102.8	0
102.9	0
103	0
103.1	0
103.2	0
103.3	0
103.4	0
103.5	0
103.6	0
103.7	0
103.8	0
103.9	0
104	0
104.1	0
104.2	0
104.3	0
104.4	0
104.5	0
104.6	0
104.7	0
104.8	0
104.9	0
105	0
105.1	0
105.2	0
105.3	0
105.4	0
105.5	0
105.6	0
105.7	0
105.8	0
105.9	0
106	0
106.1	0
106.2	0
106.3	0
106.4	0
106.5	0
106.6	0
106.7	0
106.8	0
106.9	0
107	0
107.1	0
107.2	0
107.3	0
107.4	0
107.5	0
107.6	0
107.7	0
107.8	0
107.9	0
108	0
108.1	0
108.2	0
108.3	0
108.4	0
108.5	0
108.6	0
108.7	0
108.8	0
108.9	0
109	0
109.1	0
109.2	0
109.3	0
109.4	0
109.5	0
109.6	0
109.7	0
109.8	0
109.9	0
110	0
110.1	0
110.2	0
110.3	0
110.4	0
110.5	0
110.6	0
110.7	0
110.8	0
110.9	0
111	0
111.1	0
111.2	0
111.3	0
111.4	0
111.5	0
111.6	0
111.7	0
111.8	0
111.9	0
112	0
112.1	0
112.2	0
112.3	0
112.4	0
112.5	0
112.6	0
112.7	0
112.8	0
112.9	0
113	0
113.1	0
113.2	0
113.3	0
113.4	0
113.5	0
113.6	0
113.7	0
113.8	0
113.9	0
114	0
114.1	0
114.2	0
114.3	0
114.4	0
114.5	0
114.6	0
114.7	0
114.8	0
114.9	0
115	0
115.1	0
115.2	0
115.3	0
115.4	0
115.5	0
115.6	0
115.7	0
115.8	0
115.9	0
116	0
116.1	0
116.2	0
116.3	0
116.4	0
116.5	0
116.6	0
116.7	0
116.8	0
116.9	0
117	0
117.1	0
117.2	0
117.3	0
117.4	0
117.5	0
117.6	0
117.7	0
117.8	0
117.9	0
118	0
118.1	0
118.2	0
118.3	0
118.4	0
118.5	0
118.6	0
118.7	0
118.8	0
118.9	0
119	0
119.1	0
119.2	0
119.3	0
119.4	0
119.5	0
119.6	0
119.7	0
119.8	0
119.9	0
120	0
120.1	0
120.2	0
120.3	0
120.4	0
120.5	0
120.6	0
120.7	0
120.8	0
120.9	0
121	0
121.1	0
121.2	0
121.3	0
121.4	0
121.5	0
121.6	0
121.7	0
121.8	0
121.9	0
122	0
122.1	0
122.2	0
122.3	0
122.4	0
122.5	0
122.6	0
122.7	0
122.8	0
122.9	0
123	0
123.1	0
123.2	0
123.3	0
123.4	0
123.5	0
123.6	0
123.7	0
123.8	0
123.9	0
124	0
124.1	0
124.2	0
124.3	0
124.4	0
124.5	0
124.6	0
124.7	0
124.8	0
124.9	0
125	0
125.1	0
125.2	0
125.3	0
125.4	0
125.5	0
125.6	0
125.7	0
125.8	0
125.9	0
126	0
126.1	0
126.2	0
126.3	0
126.4	0
126.5	0
126.6	0
126.7	0
126.8	0
126.9	0
127	0
127.1	0
127.2	0
127.3	0
127.4	0
127.5	0
127.6	0
127.7	0
127.8	0
127.9	0
128	0
128.1	0
128.2	0
128.3	0
128.4	0
128.5	0
128.6	0
128.7	0
128.8	0
128.9	0
129	0
129.1	0
129.2	0
129.3	0
129.4	0
129.5	0
129.6	0
129.7	0
129.8	0
129.9	0
130	0
130.1	0
130.2	0
130.3	0
130.4	0
130.5	0
130.6	0
130.7	0
130.8	0
130.9	0
131	0
131.1	0
131.2	0
131.3	0
131.4	0
131.5	0
131.6	0
131.7	0
131.8	0
131.9	0
132	0
132.1	0
132.2	0
132.3	0
132.4	0
132.5	0
132.6	0
132.7	0
132.8	0
132.9	0
133	0
133.1	0
133.2	0
133.3	0
133.4	0
133.5	0
133.6	0
133.7	0
133.8	0
133.9	0
134	0
134.1	0
134.2	0
134.3	0
134.4	0
134.5	0
134.6	0
134.7	0
134.8	0
134.9	0
135	0
135.1	0
135.2	0
135.3	0
135.4	0
135.5	0
135.6	0
135.7	0
135.8	0
135.9	0
136	0
136.1	0
136.2	0
136.3	0
136.4	0
136.5	0
136.6	0
136.7	0
136.8	0
136.9	0
137	0
137.1	0
137.2	0
137.3	0
137.4	0
137.5	0
137.6	0
137.7	0
137.8	0
137.9	0
138	0
138.1	0
138.2	0
138.3	0
138.4	0
138.5	0
138.6	0
138.7	0
138.8	0
138.9	0
139	0
139.1	0
139.2	0
139.3	0
139.4	0
139.5	0
139.6	0
139.7	0
139.8	0
139.9	0
140	0
140.1	0
140.2	0
140.3	0
140.4	0
140.5	0
140.6	0
140.7	0
140.8	0
140.9	0
141	0
141.1	0
141.2	0
141.3	0
141.4	0
141.5	0
141.6	0
141.7	0
141.8	0
141.9	0
142	0
142.1	0
142.2	0
142.3	0
142.4	0
142.5	0
142.6	0
142.7	0
142.8	0
142.9	0
143	0
143.1	0
143.2	0
143.3	0
143.4	0
143.5	0
143.6	0
143.7	0
143.8	0
143.9	0
144	0
144.1	0
144.2	0
144.3	0
144.4	0
144.5	0
144.6	0
144.7	0
144.8	0
144.9	0
145	0
145.1	0
145.2	0
145.3	0
145.4	0
145.5	0
145.6	0
145.7	0
145.8	0
145.9	0
146	0
146.1	0
146.2	0
146.3	0
146.4	0
146.5	0
146.6	0
146.7	0
146.8	0
146.9	0
147	0
147.1	0
147.2	0
147.3	0
147.4	0
147.5	0
147.6	0
147.7	0
147.8	0
147.9	0
148	0
148.1	0
148.2	0
148.3	0
148.4	0
148.5	0
148.6	0
148.7	0
148.8	0
148.9	0
149	0
149.1	0
149.2	0
149.3	0
149.4	0
149.5	0
149.6	0
149.7	0
149.8	0
149.9	0
150	0
150.1	0
150.2	0
150.3	0
150.4	0
150.5	0
150.6	0
150.7	0
150.8	0
150.9	0
151	0
151.1	0
151.2	0
151.3	0
151.4	0
151.5	0
151.6	0
151.7	0
151.8	0
151.9	0
152	0
152.1	0
152.2	0
152.3	0
152.4	0
152.5	0
152.6	0
152.7	0
152.8	0
152.9	0
153	0
153.1	0
153.2	0
153.3	0
153.4	0
153.5	0
153.6	0
153.7	0
153.8	0
153.9	0
154	0
154.1	0
154.2	0
154.3	0
154.4	0
154.5	0
154.6	0
154.7	0
154.8	0
154.9	0
155	0
155.1	0
155.2	0
155.3	0
155.4	0
155.5	0
155.6	0
155.7	0
155.8	0
155.9	0
156	0
156.1	0
156.2	0
156.3	0
156.4	0
156.5	0
156.6	0
156.7	0
156.8	0
156.9	0
157	0
157.1	0
157.2	0
157.3	0
157.4	0
157.5	0
157.6	0
157.7	0
157.8	0
157.9	0
158	0
158.1	0
158.2	0
158.3	0
158.4	0
158.5	0
158.6	0
158.7	0
158.8	0
158.9	0
159	0
159.1	0
159.2	0
159.3	0
159.4	0
159.5	0
159.6	0
159.7	0
159.8	0
159.9	0
160	0
160.1	0
160.2	0
160.3	0
160.4	0
160.5	0
160.6	0
160.7	0
160.8	0
160.9	0
161	0
161.1	0
161.2	0
161.3	0
161.4	0
161.5	0
161.6	0
161.7	0
161.8	0
161.9	0
162	0
162.1	0
162.2	0
162.3	0
162.4	0
162.5	0
162.6	0
162.7	0
162.8	0
162.9	0
163	0
163.1	0
163.2	0
163.3	0
163.4	0
163.5	0
163.6	0
163.7	0
163.8	0
163.9	0
164	0
164.1	0
164.2	0
164.3	0
164.4	0
164.5	0
164.6	0
164.7	0
164.8	0
164.9	0
165	0
165.1	0
165.2	0
165.3	0
165.4	0
165.5	0
165.6	0
165.7	0
165.8	0
165.9	0
166	0
166.1	0
166.2	0
166.3	0
166.4	0
166.5	0
166.6	0
166.7	0
166.8	0
166.9	0
167	0
167.1	0
167.2	0
167.3	0
167.4	0
167.5	0
167.6	0
167.7	0
167.8	0
167.9	0
168	0
168.1	0
168.2	0
168.3	0
168.4	0
168.5	0
168.6	0
168.7	0
168.8	0
168.9	0
169	0
169.1	0
169.2	0
169.3	0
169.4	0
169.5	0
169.6	0
169.7	0
169.8	0
169.9	0
170	0
170.1	0
170.2	0
170.3	0
170.4	0
170.5	0
170.6	0
170.7	0
170.8	0
170.9	0
171	0
171.1	0
171.2	0
171.3	0
171.4	0
171.5	0
171.6	0
171.7	0
171.8	0
171.9	0
172	0
172.1	0
172.2	0
172.3	0
172.4	0
172.5	0
172.6	0
172.7	0
172.8	0
172.9	0
173	0
173.1	0
173.2	0
173.3	0
173.4	0
173.5	0
173.6	0
173.7	0
173.8	0
173.9	0
174	0
174.1	0
174.2	0
174.3	0
174.4	0
174.5	0
174.6	0
174.7	0
174.8	0
174.9	0
175	0
175.1	0
175.2	0
175.3	0
175.4	0
175.5	0
175.6	0
175.7	0
175.8	0
175.9	0
176	0
176.1	0
176.2	0
176.3	0
176.4	0
176.5	0
176.6	0
176.7	0
176.8	0
176.9	0
177	0
177.1	0
177.2	0
177.3	0
177.4	0
177.5	0
177.6	0
177.7	0
177.8	0
177.9	0
178	0
178.1	0
178.2	0
178.3	0
178.4	0
178.5	0
178.6	0
178.7	0
178.8	0
178.9	0
179	0
179.1	0
179.2	0
179.3	0
179.4	0
179.5	0
179.6	0
179.7	0
179.8	0
179.9	0
180	0
180.1	0
180.2	0
180.3	0
180.4	0
180.5	0
180.6	0
180.7	0
180.8	0
180.9	0
181	0
181.1	0
181.2	0
181.3	0
181.4	0
181.5	0
181.6	0
181.7	0
181.8	0
181.9	0
182	0
182.1	0
182.2	0
182.3	0
182.4	0
182.5	0
182.6	0
182.7	0
182.8	0
182.9	0
183	0
183.1	0
183.2	0
183.3	0
183.4	0
183.5	0
183.6	0
183.7	0
183.8	0
183.9	0
184	0
184.1	0
184.2	0
184.3	0
184.4	0
184.5	0
184.6	0
184.7	0
184.8	0
184.9	0
185	0
185.1	0
185.2	0
185.3	0
185.4	0
185.5	0
185.6	0
185.7	0
185.8	0
185.9	0
186	0
186.1	0
186.2	0
186.3	0
186.4	0
186.5	0
186.6	0
186.7	0
186.8	0
186.9	0
187	0
187.1	0
187.2	0
187.3	0
187.4	0
187.5	0
187.6	0
187.7	0
187.8	0
187.9	0
188	0
188.1	0
188.2	0
188.3	0
188.4	0
188.5	0
188.6	0
188.7	0
188.8	0
188.9	0
189	0
189.1	0
189.2	0
189.3	0
189.4	0
189.5	0
189.6	0
189.7	0
189.8	0
189.9	0
190	0
190.1	0
190.2	0
190.3	0
190.4	0
190.5	0
190.6	0
190.7	0
190.8	0
190.9	0
191	0
191.1	0
191.2	0
191.3	0
191.4	0
191.5	0
191.6	0
191.7	0
191.8	0
191.9	0
192	0
192.1	0
192.2	0
192.3	0
192.4	0
192.5	0
192.6	0
192.7	0
192.8	0
192.9	0
193	0
193.1	0
193.2	0
193.3	0
193.4	0
193.5	0
193.6	0
193.7	0
193.8	0
193.9	0.1
194	0.0995012
194.1	0.099005
194.2	0.0985112
194.3	0.0980199
194.4	0.097531
194.5	0.0970446
194.6	0.0965605
194.7	0.0960789
194.8	0.0955997
194.9	0.0951229
195	0.0946485
195.1	0.0941765
195.2	0.0937067
195.3	0.0932394
195.4	0.0927743
195.5	0.0923116
195.6	0.0918512
195.7	0.0913931
195.8	0.0909373
195.9	0.0904837
196	0.0900325
196.1	0.0895834
196.2	0.0891366
196.3	0.088692
196.4	0.0882497
196.5	0.0878095
196.6	0.0873716
196.7	0.0869358
196.8	0.0865022
196.9	0.0860708
197	0.0856415
197.1	0.0852144
197.2	0.0847894
197.3	0.0843665
197.4	0.0839457
197.5	0.083527
197.6	0.0831104
197.7	0.0826959
197.8	0.0822835
197.9	0.0818731
198	0.0814647
198.1	0.0810584
198.2	0.0806541
198.3	0.0802519
198.4	0.0798516
198.5	0.0794534
198.6	0.0790571
198.7	0.0786628
198.8	0.0782705
198.9	0.0778801
199	0.0774916
199.1	0.0771052
199.2	0.0767206
199.3	0.0763379
199.4	0.0759572
199.5	0.0755784
199.6	0.0752014
199.7	0.0748264
199.8	0.0744532
199.9	0.0740818
200	0.0737123
200.1	0.0733447
200.2	0.0729789
200.3	0.0726149
200.4	0.0722527
200.5	0.0718924
200.6	0.0715338
200.7	0.071177
200.8	0.070822
200.9	0.0704688
201	0.0701173
201.1	0.0697676
201.2	0.0694197
201.3	0.0690734
201.4	0.0687289
201.5	0.0683861
201.6	0.0680451
201.7	0.0677057
201.8	0.067368
201.9	0.067032
202	0.0666977
202.1	0.066365
202.2	0.066034
202.3	0.0657047
202.4	0.065377
202.5	0.0650509
202.6	0.0647265
202.7	0.0644036
202.8	0.0640824
202.9	0.0637628
203	0.0634448
203.1	0.0631284
203.2	0.0628135
203.3	0.0625002
203.4	0.0621885
203.5	0.0618783
203.6	0.0615697
203.7	0.0612626
203.8	0.0609571
203.9	0.0606531
204	0.0603506
204.1	0.0600496
204.2	0.0597501
204.3	0.0594521
204.4	0.0591555
204.5	0.0588605
204.6	0.0585669
204.7	0.0582748
204.8	0.0579842
204.9	0.057695
205	0.0574072
205.1	0.0571209
205.2	0.056836
205.3	0.0565525
205.4	0.0562705
205.5	0.0559898
205.6	0.0557106
205.7	0.0554327
205.8	0.0551563
205.9	0.0548812
206	0.0546074
206.1	0.0543351
206.2	0.0540641
206.3	0.0537944
206.4	0.0535261
206.5	0.0532592
206.6	0.0529935
206.7	0.0527292
206.8	0.0524663
206.9	0.0522046
207	0.0519442
207.1	0.0516851
207.2	0.0514274
207.3	0.0511709
207.4	0.0509156
207.5	0.0506617
207.6	0.050409
207.7	0.0501576
207.8	0.0499074
207.9	0.0496585
208	0.0494109
208.1	0.0491644
208.2	0.0489192
208.3	0.0486752
208.4	0.0484325
208.5	0.0481909
208.6	0.0479505
208.7	0.0477114
208.8	0.0474734
208.9	0.0472367
209	0.0470011
209.1	0.0467666
209.2	0.0465334
209.3	0.0463013
209.4	0.0460704
209.5	0.0458406
209.6	0.045612
209.7	0.0453845
209.8	0.0451581
209.9	0.0449329
210	0.0447088
210.1	0.0444858
210.2	0.0442639
210.3	0.0440432
210.4	0.0438235
210.5	0.0436049
210.6	0.0433874
210.7	0.0431711
210.8	0.0429557
210.9	0.0427415
211	0.0425283
211.1	0.0423162
211.2	0.0421052
211.3	0.0418952
211.4	0.0416862
211.5	0.0414783
211.6	0.0412714
211.7	0.0410656
211.8	0.0408608
211.9	0.040657
212	0.0404542
212.1	0.0402524
212.2	0.0400517
212.3	0.0398519
212.4	0.0396531
212.5	0.0394554
212.6	0.0392586
212.7	0.0390628
212.8	0.038868
212.9	0.0386741
213	0.0384812
213.1	0.0382893
213.2	0.0380983
213.3	0.0379083
213.4	0.0377192
213.5	0.0375311
213.6	0.0373439
213.7	0.0371577
213.8	0.0369723
213.9	0.0367879
214	0.0366045
214.1	0.0364219
214.2	0.0362402
214.3	0.0360595
214.4	0.0358796
214.5	0.0357007
214.6	0.0355226
214.7	0.0353455
214.8	0.0351692
214.9	0.0349938
215	0.0348192
215.1	0.0346456
215.2	0.0344728
215.3	0.0343009
215.4	0.0341298
215.5	0.0339596
215.6	0.0337902
215.7	0.0336216
215.8	0.033454
215.9	0.0332871
216	0.0331211
216.1	0.0329559
216.2	0.0327915
216.3	0.032628
216.4	0.0324652
216.5	0.0323033
216.6	0.0321422
216.7	0.0319819
216.8	0.0318224
216.9	0.0316637
217	0.0315058
217.1	0.0313486
217.2	0.0311923
217.3	0.0310367
217.4	0.0308819
217.5	0.0307279
217.6	0.0305746
217.7	0.0304221
217.8	0.0302704
217.9	0.0301194
218	0.0299692
218.1	0.0298197
218.2	0.029671
218.3	0.029523
218.4	0.0293758
218.5	0.0292293
218.6	0.0290835
218.7	0.0289384
218.8	0.0287941
218.9	0.0286505
219	0.0285076
219.1	0.0283654
219.2	0.0282239
219.3	0.0280832
219.4	0.0279431
219.5	0.0278037
219.6	0.0276651
219.7	0.0275271
219.8	0.0273898
219.9	0.0272532
220	0.0271173
220.1	0.026982
220.2	0.0268474
220.3	0.0267135
220.4	0.0265803
220.5	0.0264477
220.6	0.0263158
220.7	0.0261846
220.8	0.026054
220.9	0.025924
221	0.0257947
221.1	0.0256661
221.2	0.0255381
221.3	0.0254107
221.4	0.025284
221.5	0.0251579
221.6	0.0250324
221.7	0.0249075
221.8	0.0247833
221.9	0.0246597
222	0.0245367
222.1	0.0244143
